Date/Time,Air Quality Index,Carbon Monoxide,Methane,Nitric Oxide,Nitrogen Dioxide,Outdoor Air Temperature,Ozone,PM10 Mass,PM2.5 Mass,Relative Humidity,Sulphur Dioxide,Wind Direction
2015-12-22 00:00:00,3.354,0.708333333,2.95,0.0955,0.037766667,-11.54583333,0.0033,16.9583,24.4982,78.5417,0.0018,208.97915
2015-12-23 00:00:00,2.917333333,0.329166667,2.4979,0.026533333,0.0197,-11.16723333,0.005966667,11.25,21.35833333,84.125,0.0009,244.5625
2015-12-24 00:00:00,2.578866667,0.270833333,2.27915,0.0212,0.0157,-12.7736,0.004033333,13.375,16.45833333,80.9167,0.00085,134.75
2015-12-25 00:00:00,2.402933333,0.269466667,2.32915,0.012433333,0.0152,-14.58336667,0.006633333,10.3333,14.4028,74.375,0.00095,188.97915
2015-12-26 00:00:00,2.228633333,0.3021,2.325,0.007233333,0.013766667,-12.90946667,0.009366667,5.9167,11.89673333,74.375,0.00065,188.89585
2015-12-27 00:00:00,2.8575,0.3479,2.5792,0.0225,0.016866667,-14.2875,0.005033333,18.8333,19.36956667,73.3333,0.0006,177.3125
2015-12-28 00:00:00,3.680366667,0.49585,2.7958,0.0476,0.025533333,-10.09375,0.002866667,23.625,31.3409,75.5833,0.0017,204.10415
2015-12-29 00:00:00,2.5266,0.36875,2.3696,0.019666667,0.026866667,-10.45,0.005866667,7.2083,13.96826667,74.2917,0.00045,185.64585
2015-12-30 00:00:00,2.348233333,0.32915,2.3792,0.010833333,0.023266667,-8.9021,0.0119,4.2083,6.7201,69.0417,0.00065,234.4375
2015-12-31 00:00:00,2.381766667,0.3104,2.3333,0.005466667,0.0222,-3.8268,0.018866667,6.375,6.737033333,52.9583,0.00135,208.3333
2016-01-01 00:00:00,2.447633333,0.3292,2.25835,0.002666667,0.0189,-1.0229,0.022866667,11.3333,9.347233333,39.4167,0.0008,214.35415
2016-01-02 00:00:00,2.8509,0.38335,2.39585,0.0117,0.0307,-3.4833,0.010933333,28.25,15.96033333,44.375,0.0006,189.91665
2016-01-03 00:00:00,2.8093,0.45,2.8304,0.019766667,0.031366667,-7.65625,0.008133333,23.9167,16.75593333,57.2917,0.001,203.2917
2016-01-04 00:00:00,2.7315,0.40835,2.5125,0.023266667,0.030666667,-10.62085,0.008433333,16.4167,13.65026667,71.5417,0.00105,262.2708
2016-01-05 00:00:00,3.296766667,0.48335,3.0208,0.054233333,0.0337,-11.06803333,0.005466667,23,24.0139,79.7083,0.0014,139.02085
2016-01-06 00:00:00,3.524166667,0.354333333,2.64465,0.0219,0.024166667,-10.76803333,0.0049,16.5,27.41666667,85.8333,0.0008,276.1875
2016-01-07 00:00:00,2.261166667,0.2006,2.0954,0.0055,0.013233333,-9.5014,0.0213,2.625,7.911233333,84.25,0.0001,213.2143
2016-01-08 00:00:00,2.277833333,0.258333333,2.0229,0.007233333,0.017333333,-12.94166667,0.016933333,4.7917,10.20203333,80.875,0.003,184.7083
2016-01-09 00:00:00,3.0202,0.333366667,2.26875,0.018566667,0.021233333,-17.49306667,0.011166667,10.8333,20.88886667,78.625,0.0005,192.91665
2016-01-10 00:00:00,2.556233333,0.2736,2.1875,0.009166667,0.0219,-4.972233333,0.0191,3.7917,7.711333333,72.625,0.0009,259.10415
2016-01-11 00:00:00,2.3674,0.2278,2.0171,0.007433333,0.016633333,-7.1347,0.022166667,3.2917,6.849233333,77.625,0.0008,210.3958
2016-01-12 00:00:00,2.599433333,0.3125,2.1,0.013233333,0.0253,-2.552766667,0.0131,8.2083,11.7597,67.6667,0.0014,194.375
2016-01-13 00:00:00,3.062833333,0.4264,2.96455,0.034466667,0.0353,-1.820466667,0.004933333,9.4762,16.9724,73.9167,0.0019,266.0625
2016-01-14 00:00:00,2.4762,0.245833333,2.14795,0.009433333,0.0148,-6.055533333,0.01,6.7917,15.254,85.2917,0.0004,175.27085
2016-01-15 00:00:00,2.6971,0.225,2.03955,0.008966667,0.0166,-15.60973333,0.018766667,9.2917,13.2292,76.2083,0.0006,104.97915
2016-01-16 00:00:00,2.3908,0.205566667,2.0667,0.0051,0.011333333,-20.5375,0.022933333,4.5833,8.739933333,74.8333,0.00065,131.04165
2016-01-17 00:00:00,2.335966667,0.219433333,2.31875,0.0054,0.013433333,-18.7486,0.020366667,4.5417,8.161133333,69.6667,0.00055,171.4375
2016-01-18 00:00:00,2.8338,0.404166667,2.28955,0.035433333,0.0257,-11.40276667,0.011233333,11.375,16.56946667,75.1667,0.0008,182.1875
2016-01-19 00:00:00,3.027566667,0.394433333,2.50205,0.0446,0.0286,-12.775,0.005366667,13.5,21.3639,81.8333,0.0014,121.9375
2016-01-20 00:00:00,3.1593,0.3236,2.53545,0.0199,0.023066667,-11.06803333,0.005133333,11.2917,22.93686667,85,0.00065,162.39585
2016-01-21 00:00:00,3.0472,0.304166667,2.55205,0.015733333,0.0231,-7.881933333,0.0095,6.8333,21.18233333,77.5833,0.00075,185.75
2016-01-22 00:00:00,4.326866667,0.433333333,2.80355,0.052366667,0.031233333,-7.7611,0.003466667,24.125,41.5972,81,0.00125,176.0625
2016-01-23 00:00:00,3.515366667,0.4264,2.44375,0.022466667,0.023866667,-4.218033333,0.005033333,13.4167,27.97703333,82.5417,0.00115,212.70835
2016-01-24 00:00:00,2.666333333,0.370833333,2.2625,0.016633333,0.0248,-2.937466667,0.009733333,6.7083,13.5,77.3333,0.0009,228.3958
2016-01-25 00:00:00,2.641,0.383366667,2.21665,0.022033333,0.0318,-5.244466667,0.007466667,8.25,9.2877,72.5833,0.00075,191.22915
2016-01-26 00:00:00,2.607633333,0.352766667,2.16735,0.0159,0.028133333,1.415233333,0.0117,7.1667,8.4405,65.875,0.0012,213.6042
2016-01-27 00:00:00,2.492233333,0.2639,1.9917,0.006466667,0.0192,4.205933333,0.0226,4.125,5.126966667,56.25,0.0009,211.66665
2016-01-28 00:00:00,2.405066667,0.305533333,2.0625,0.014166667,0.022666667,5.491666667,0.015466667,5.087,7.422133333,57.4583,0.001,212.4375
2016-01-29 00:00:00,2.775066667,0.2625,1.90835,0.006066667,0.0161,2.9679,0.026633333,10.875,5.505966667,46.2083,0.0013,251.9583
2016-01-30 00:00:00,2.412266667,0.2764,2.05835,0.005066667,0.022033333,-2.052166667,0.0166,12.25,7.182766667,61.75,0.00035,237.5417
2016-01-31 00:00:00,2.421333333,0.275,2.02915,0.007533333,0.0192,-2.8672,0.016333333,4.0952,7.430533333,79.4167,0.00025,260.625
2016-02-01 00:00:00,2.279133333,0.254466667,1.96665,0.0079,0.018633333,-4.618066667,0.017033333,8.6667,6.60415,76.5,0.00035,184.3125
2016-02-02 00:00:00,2.412366667,0.265266667,2.0125,0.006766667,0.0182,-2.8875,0.015633333,8.0417,9.08335,67.4167,0.00035,248.9375
2016-02-03 00:00:00,2.626766667,0.3889,2.14585,0.0263,0.029033333,-5.691666667,0.013033333,51,10.2337,66.9167,0.00115,224.625
2016-02-04 00:00:00,2.5634,0.338433333,2.1705,0.016566667,0.023833333,-5.4977,0.0111,29.1111,19.68205,74.5263,0.00065,167.966
2016-02-05 00:00:00,2.222633333,0.34585,2.1333,0.01015,0.02975,3.225,0.01135,22.2083,13.25,,0.0002,175.4583
2016-02-06 00:00:00,2.7629,0.172233333,1.8875,0.0012,0.0064,5.2125,0.035633333,6.8696,2.527766667,43.25,0.0004,273.25
2016-02-07 00:00:00,2.5973,0.208333333,1.94795,0.001666667,0.0106,1.37085,0.029566667,8.4583,2.750033333,48.25,0.00025,262.5
2016-02-08 00:00:00,2.4143,0.318066667,2.0729,0.0114,0.025233333,3.525,0.013633333,17.125,7.902766667,54.125,0.00065,195.9792
2016-02-09 00:00:00,2.412233333,0.3236,2.0854,0.0097,0.025566667,7.36045,0.013266667,12.25,8.225866667,51.7083,0.00095,220.52085
2016-02-10 00:00:00,2.281666667,0.27085,1.98545,0.0114,0.01945,1.2521,0.0168,5.25,7.6389,80.625,0.00015,155.8125
2016-02-11 00:00:00,2.268266667,0.2057,2.11955,0.0132,0.0175,-4.0292,0.0157,4.7826,8.6389,80.6667,0.00025,83.79165
2016-02-12 00:00:00,2.4208,0.168033333,2.04795,0.0041,0.008766667,-6.00625,0.0251,5.1667,9.444433333,81.7083,0,127.875
2016-02-13 00:00:00,2.5045,0.2222,2.00625,0.004266667,0.0135,1.225,0.020833333,5.5833,10.6111,73.875,0.00035,211.7292
2016-02-14 00:00:00,2.354966667,0.269466667,2.07915,0.003966667,0.019233333,3.34165,0.0173,3.4167,5.777766667,69.9583,0.00045,226.3125
2016-02-15 00:00:00,2.4549,0.213866667,1.96455,0.002166667,0.0118,3.62085,0.026433333,2.4167,2.964666667,67,0.0007,235.6667
2016-02-16 00:00:00,2.371066667,0.2597,2.0576,0.004266667,0.0166,3.9479,0.022933333,5.9167,5.277766667,61.375,0.0006,197.1875
2016-02-17 00:00:00,2.5578,0.308333333,2.0875,0.0136,0.0228,3.05415,0.018433333,18.7083,8.666666667,54.9583,0.00025,153.3333
2016-02-18 00:00:00,2.194266667,0.230566667,2.10125,0.0069,0.0128,1.7432,0.0157,7.7917,9.588666667,77.3333,0,179.6875
2016-02-19 00:00:00,2.023866667,0.209733333,2.05835,0.007566667,0.011033333,-4.9479,0.01685,8.4583,5.8889,68.2083,0.0016,187.6875
2016-02-20 00:00:00,2.329733333,0.218066667,2.11455,0.004566667,0.011466667,-6.35625,0.020666667,12.75,9.680566667,71.625,0.0013,138.77085
2016-02-21 00:00:00,2.486066667,0.25,2.1375,0.002366667,0.013133333,3.0583,0.026366667,7.0417,5.680566667,55.0833,0.00075,226.5
2016-02-22 00:00:00,2.4381,0.245833333,2.11875,0.003633333,0.015933333,2.0333,0.026,14.8636,4.930566667,49.5417,0.00015,271.1875
2016-02-23 00:00:00,2.4781,0.24165,2.09375,0.00395,0.013,1.55,0.030133333,12.9167,2.875,47.3333,0.00045,285.47915
2016-02-24 00:00:00,2.6234,0.3139,2.18125,0.014533333,0.021033333,-0.5021,0.021733333,31,7.9861,51.0833,0.001,187.1875
2016-02-25 00:00:00,2.2166,0.30835,2.18335,0.00865,0.0213,3.6375,0.02155,,9.58335,52.375,0.0013,216.8333
2016-02-26 00:00:00,2.7255,0.431966667,2.2479,0.019166667,0.028933333,6.329166667,0.016933333,,11.843775,48.5417,0.00235,180
2016-02-27 00:00:00,2.595666667,0.340266667,2.17915,0.010833333,0.015366667,4.795833333,0.021833333,,7.750025,72.25,0.00035,277.02085
2016-02-28 00:00:00,2.392266667,0.225,2.0833,0.003133333,0.009433333,-3.697233333,0.026933333,,3.770825,70,0.0007,133.22915
2016-02-29 00:00:00,2.5298,0.244466667,2.09585,0.004766667,0.012366667,-7.711133333,0.026766667,,5.125,70.6667,0,157.6667
2016-03-01 00:00:00,2.3493,0.318033333,2.1875,0.010833333,0.0201,1.6264,0.018833333,,7.097233333,66.3333,0.00065,172.85415
2016-03-02 00:00:00,2.492033333,0.272233333,2.23125,0.009933333,0.015833333,1.665266667,0.019466667,,10.52776667,72.2083,0.0006,95.35415
2016-03-03 00:00:00,2.251533333,0.233366667,2.07915,0.003766667,0.0095,2.2653,0.019133333,,10.38886667,82.0833,0.0001,223.5208
2016-03-04 00:00:00,2.2607,0.234733333,2.1125,0.0059,0.011366667,1.983333333,0.0161,,11.56943333,75.875,0.00045,163.27085
2016-03-05 00:00:00,2.526,0.3486,2.29585,0.013133333,0.020266667,7.255533333,0.012133333,,10.97223333,60,0.00095,191.6458
2016-03-06 00:00:00,2.4191,0.293066667,2.3,0.007566667,0.016433333,1.3,0.012066667,,14.0669,84.6667,0.0015,109.2708
2016-03-07 00:00:00,2.3136,0.2514,2.16665,0.004633333,0.0131,1.263866667,0.015566667,,12.43056667,89.9583,0.00065,249.41665
2016-03-08 00:00:00,2.449133333,0.251366667,2.15205,0.005433333,0.010966667,0.806966667,0.013833333,,14.375,89.5417,0.00025,168.8125
2016-03-09 00:00:00,2.439633333,0.322666667,2.2125,0.013133333,0.016166667,3.8778,0.015033333,,10.49873333,68.9583,0.00105,174.6
2016-03-10 00:00:00,2.086333333,0.252766667,2.05835,0.006933333,0.011966667,5.1639,0.016133333,,5.986133333,69.4583,0.0009,156.375
2016-03-11 00:00:00,2.500966667,0.248633333,2.02085,0.005233333,0.014433333,8.325,0.0254,,5.152766667,40.6667,0.0025,198.7178
2016-03-12 00:00:00,2.348333333,0.245866667,2.0979,0.0038,0.010366667,7.6278,0.022166667,,4.430533333,48.9167,0.00055,178.7083
2016-03-13 00:00:00,2.702333333,0.243066667,2.05205,0.0025,0.0101,4.966666667,0.03,,4.124966667,63.5833,0.0003,245.4375
2016-03-14 00:00:00,2.362033333,0.226366667,1.99795,0.003733333,0.010933333,0.533333333,0.023933333,,7.138866667,76.6667,0.0004,235.77085
2016-03-15 00:00:00,2.342333333,0.2286,1.9946,0.003966667,0.011633333,1.504333333,0.0248,,4.5139,65.25,0,306.16665
2016-03-16 00:00:00,2.406033333,0.2222,1.94695,0.0044,0.009866667,0.438866667,0.0274,,3.819466667,70.6667,0,332.6875
2016-03-17 00:00:00,2.553666667,0.2236,1.94795,0.0037,0.0095,-1.718033333,0.029633333,,2.166666667,67.625,0.0001,292.5417
2016-03-18 00:00:00,2.516866667,0.3083,2.0417,0.0081,0.016333333,0.206966667,0.0209,,5.152766667,55.0833,0.00055,190.3542
2016-03-19 00:00:00,2.434133333,0.252766667,2,0.002533333,0.0075,3.630566667,0.0275,,4.847233333,45.4167,0.00005,152.9792
2016-03-20 00:00:00,2.100166667,0.254133333,2.1125,0.0071,0.0109,3.640266667,0.0189,,5.25,60.7083,0.0021,114.77085
2016-03-21 00:00:00,2.366266667,0.241666667,2.01875,0.008033333,0.012466667,-0.672233333,0.024433333,,7.305533333,82,0.00055,79.58335
2016-03-22 00:00:00,2.5341,0.246666667,2,0.0044,0.009666667,-2.1486,0.0313,,3.8889,73.5417,0,139.1042
2016-03-23 00:00:00,2.4079,0.276366667,2.12295,0.008266667,0.016,2.7361,0.0214,,10.64646667,67,0.00055,191.60415
2016-03-24 00:00:00,2.523433333,0.2514,2.06875,0.006633333,0.013333333,0.9143,0.023566667,,9.83335,84.1667,0.00075,75.5
2016-03-25 00:00:00,2.355266667,0.231933333,2.0354,0.002,0.007766667,4.469433333,0.026066667,,4.85415,66.4583,0.0005,233
2016-03-26 00:00:00,2.426266667,0.220866667,1.975,0.001833333,0.0078,6.2,0.028666667,,2.0921,56.7917,0.00035,215.52085
2016-03-27 00:00:00,2.493866667,0.206933333,1.95835,0.0016,0.003933333,7.0361,0.030066667,,3.319466667,54.5833,0.00005,143.45835
2016-03-28 00:00:00,2.484333333,0.25,2.0292,0.005733333,0.0127,7.208333333,0.023433333,,6.25,61.4167,0.0004,234.45835
2016-03-29 00:00:00,2.582733333,0.25,1.99795,0.003466667,0.013266667,8.775,0.0284,,4.402766667,44.7083,0.00025,257.375
2016-03-30 00:00:00,2.645966667,0.2028,1.93125,0.003566667,0.0066,9.729166667,0.033266667,,2.666666667,50.7917,0.00005,272.0208
2016-03-31 00:00:00,2.5447,0.229166667,1.9458,0.0034,0.008333333,5.993066667,0.0309,,3.444466667,57.1667,0.0013,220.7917
2016-04-01 00:00:00,2.5142,0.268066667,1.975,0.006833333,0.013866667,11.2972,0.024333333,,7.180566667,43.875,0.0003,226.02085
2016-04-02 00:00:00,2.6082,0.205533333,1.90625,0.001566667,0.0046,14.88056667,0.032466667,,4.347233333,35,0.0004,266.4792
2016-04-03 00:00:00,2.698966667,0.205566667,1.9146,0.001433333,0.003066667,8.7472,0.034333333,,3,53.4583,0.0004,240.02085
2016-04-04 00:00:00,2.305166667,0.230566667,1.9625,0.003666667,0.006166667,6.7375,0.0258,,4.527766667,58.5417,0.00035,110.83335
2016-04-05 00:00:00,2.542366667,0.209733333,1.9508,0.002433333,0.006633333,8.401366667,0.0287,,4.652766667,55.125,0.00025,278.75
2016-04-06 00:00:00,2.806,0.1986,1.90835,0.001433333,0.004033333,9.945833333,0.0376,,2.319433333,42.5417,0.00035,291.86015
2016-04-07 00:00:00,2.509766667,0.2511,1.975,0.003733333,0.0129,8.805566667,0.026933333,,5.6919,42.0833,0.00025,208.4875
2016-04-08 00:00:00,2.715666667,0.216666667,1.92085,0.002133333,0.0069,11.6028,0.034366667,,4.9861,40.0417,0.0001,155.04165
2016-04-09 00:00:00,2.753233333,0.1986,1.8875,0.0009,0.001766667,7.441666667,0.0354,,2.069466667,56.2917,0,258.04165
2016-04-10 00:00:00,2.8004,0.202766667,1.91875,0.0019,0.004733333,1.754166667,0.036233333,,3.6528,50.0417,0.00035,135.25
2016-04-11 00:00:00,2.510466667,0.2139,1.93125,0.002566667,0.006966667,7.13125,0.030833333,,4,41.4583,0.00065,205.47645
2016-04-12 00:00:00,2.664533333,0.247233333,1.95415,0.003366667,0.010766667,12.5479,0.030666667,,5.58335,44.4167,0.0006,195.9375
2016-04-13 00:00:00,2.738033333,0.218033333,1.95,0.003333333,0.009766667,10.6917,0.034066667,,5.0417,50.625,0.00055,212.0208
2016-04-14 00:00:00,2.6059,0.2489,2.0271,0.008933333,0.012933333,6.28535,0.0244,,5.27085,57,0.00035,222.7029
2016-04-15 00:00:00,2.524466667,0.220833333,1.9646,0.003533333,0.0065,7.18235,0.030133333,,3.5009,47.75,0.00005,125.0625
2016-04-16 00:00:00,3.0374,0.218066667,1.9521,0.0017,0.005366667,13.6597,0.040233333,,4.2639,31.125,0.0005,202.9792
2016-04-17 00:00:00,3.253066667,0.2139,1.95835,0.0013,0.0063,17.46526667,0.043533333,,4.875,24.6667,0.00045,187.14585
2016-04-18 00:00:00,3.2064,0.208333333,1.925,0.0027,0.006666667,19.1972,0.0427,,4.2738,19.0833,0.00015,169.02085
2016-04-19 00:00:00,2.826733333,0.2375,1.9333,0.004433333,0.010366667,18.9486,0.0337,,9.1093,22.0417,0.00075,214.4375
2016-04-20 00:00:00,2.788066667,0.204166667,1.9167,0.002366667,0.005433333,10.89973333,0.0358,,5.14585,29.2083,0.0015,195.97915
2016-04-21 00:00:00,2.3814,0.2125,1.96875,0.0031,0.0053,9.293033333,0.027533333,,4.319433333,43.3333,0.0004,89.79165
2016-04-22 00:00:00,2.5896,0.215266667,1.9479,0.0037,0.007533333,8.2736,0.032033333,,4.7361,44.2917,0.0015,79.47915
2016-04-23 00:00:00,2.558666667,0.222233333,1.9042,0.002066667,0.004166667,4.868033333,0.031466667,,2.972233333,72.0417,0,104.20835
2016-04-24 00:00:00,2.252766667,0.218066667,1.8979,0.0015,0.002833333,3.050033333,0.0253,,2.194433333,82.3333,0,121.45835
2016-04-25 00:00:00,2.0358,0.216666667,1.9,0.0023,0.005166667,4.0472,0.020166667,,6.819433333,82.9583,0,147.1667
2016-04-26 00:00:00,2.309366667,0.229166667,1.9396,0.004166667,0.0071,9.079166667,0.020666667,,10.36113333,69.6667,0.00055,160.875
2016-04-27 00:00:00,2.8615,0.2369,1.9375,0.003633333,0.0065,12.03746667,0.031233333,,7.421733333,49.2083,0.0001,149.58335
2016-04-28 00:00:00,2.721533333,0.215,1.9346,0.002566667,0.006866667,10.65835,0.0355,,4.39585,42.9583,0.0005,161.5625
2016-04-29 00:00:00,2.891066667,0.208333333,1.89585,0.0016,0.004333333,12.2833,0.0382,,4.4375,38.9167,0.0002,161.1042
2016-04-30 00:00:00,2.621766667,0.209733333,1.9125,0.002066667,0.006766667,13.86526667,0.032533333,,5.208333333,42.8333,0.0011,196.29165
2016-05-01 00:00:00,2.553166667,0.215266667,1.94375,0.0011,0.006766667,17.76946667,0.0306,,5.125,35.4167,0.0013,241.33335
2016-05-02 00:00:00,2.953333333,0.225,1.9292,0.0069,0.012166667,22.03333333,0.029566667,,9.458333333,30.2917,0.0007,177.45835
2016-05-03 00:00:00,3.176666667,0.2153,1.9104,0.002133333,0.010233333,23.75833333,0.040666667,,9.022733333,23.1667,0.00065,196.54165
2016-05-04 00:00:00,3.214866667,0.205566667,1.88545,0.0023,0.008366667,22.33746667,0.0402,,12.63886667,25.2083,0.00135,261.7083
2016-05-05 00:00:00,3.1749,0.197233333,1.89165,0.0012,0.0051,15.025,0.042333333,,8.493966667,31.9167,0.00015,311.2708
2016-05-06 00:00:00,3.0358,0.261133333,1.9625,0.0042,0.014466667,15.56166667,0.034666667,,15.04775,26.4167,0.00605,212.3125
2016-05-07 00:00:00,3.124966667,0.222233333,1.89585,0.002366667,0.0083,21.60136667,0.041433333,,8.89975,22,0.0007,183.66665
2016-05-08 00:00:00,3.0241,0.169433333,1.82915,0.000533333,0.001466667,14.17636667,0.040533333,,6.2945,37.7083,0.0001,304.22915
2016-05-09 00:00:00,2.341366667,0.1986,1.87915,0.001833333,0.0041,8.1268,0.027133333,,2.8261,56.7083,0,327.72915
2016-05-10 00:00:00,2.448433333,0.220866667,1.9771,0.003966667,0.0111,9.955566667,0.024933333,,5.64585,42.2917,0.00065,221.77085
2016-05-11 00:00:00,2.828333333,0.252766667,1.98125,0.0057,0.0122,10.61606667,0.0287,,13.7174,39.4583,0.0024,82.45835
2016-05-12 00:00:00,3.714966667,0.297233333,1.94585,0.003566667,0.010166667,8.709733333,0.032233333,,25.75003333,37.4167,0.00245,50.2917
2016-05-13 00:00:00,2.9083,0.2514,1.94375,0.0038,0.013466667,11.53193333,0.032266667,,12.2222,28.2083,0.00375,198.0417
2016-05-14 00:00:00,3.8078,0.244466667,1.93955,0.0017,0.012,14.68193333,0.043066667,,17.11353333,25.2083,0.00285,168.1875
2016-05-15 00:00:00,3.676066667,0.230533333,1.8979,0.000866667,0.0074,16.45973333,0.047933333,,15.97223333,25.7083,0.0005,169.97915
2016-05-16 00:00:00,3.485033333,0.190266667,1.84375,0.0016,0.005733333,19.91803333,0.046866667,,16.1703,23.2917,0.0002,171.3125
2016-05-17 00:00:00,3.0385,0.1889,1.8292,0.0017,0.008066667,19.86113333,0.0377,,9.3447,31.125,0.0003,288.58525
2016-05-18 00:00:00,2.717533333,0.25,1.94085,0.006133333,0.0154,19.35693333,0.025033333,,12.8447,39.0833,0.0013,149.80375
2016-05-19 00:00:00,3.6939,0.381966667,1.98125,0.003266667,0.0062,13.96943333,0.019333333,,37.5972,73.7917,0.0005,196.66665
2016-05-20 00:00:00,1.593966667,0.245833333,1.94375,0.002833333,0.002666667,5.3458,0.009566667,,3.416666667,94.5833,0,307.89585
2016-05-21 00:00:00,1.477333333,0.2014,1.91875,0.001666667,0.001833333,5.441666667,0.009533333,,1.25,92.9583,0,323.02085
2016-05-22 00:00:00,1.6156,0.219433333,1.90625,0.001333333,0.001866667,6.9736,0.0124,,0.4722,95.0833,0,338.2708
2016-05-23 00:00:00,2.214933333,0.205566667,1.875,0.001166667,0.003233333,8.433333333,0.024533333,,3.052533333,89.25,0.00015,231.16665
2016-05-24 00:00:00,2.310033333,0.213333333,1.90625,0.0015,0.0044,13.35416667,0.0269,,3.222233333,65,0,151.27085
2016-05-25 00:00:00,2.682,0.215266667,1.94165,0.002666667,0.0062,16.2292,0.031666667,,7.444433333,60.5,0.0002,192.0417
2016-05-26 00:00:00,2.703433333,0.2486,1.95625,0.003366667,0.010733333,16.7639,0.025566667,,14.4116,66.125,0.00195,195.7917
2016-05-27 00:00:00,2.386866667,0.218433333,1.90835,0.0025,0.006,13.8611,0.023666667,,9.583333333,76.8333,0.0004,270.45835
2016-05-28 00:00:00,2.5511,0.202766667,1.9,0.0013,0.0039,13.33753333,0.031366667,,3.569433333,62.4167,0.00095,210.35415
2016-05-29 00:00:00,2.6556,0.211133333,1.9333,0.001033333,0.0042,14.0625,0.0325,,4.777766667,66.0417,0.0002,187.85415
2016-05-30 00:00:00,1.8962,0.202766667,1.9,0.004,0.0045,10.1611,0.017866667,,1.555566667,81.5,0,330.0208
2016-05-31 00:00:00,2.1316,0.195866667,1.9167,0.0038,0.004966667,14.9236,0.0224,,2.5139,54.7917,0.0014,251.875
2016-06-01 00:00:00,2.5494,0.195833333,1.8729,0.0029,0.006866667,18.34586667,0.0304,,5.0139,46.5417,0.00085,217.29165
2016-06-02 00:00:00,2.7247,0.231933333,1.8729,0.0037,0.011833333,17.1222,0.027133333,,7.097233333,63,0.00015,200.875
2016-06-03 00:00:00,2.766733333,0.201366667,1.85715,0.002,0.0059,18.88333333,0.035133333,,3.777766667,44.2083,0.00115,268.60415
2016-06-04 00:00:00,2.7649,0.220833333,1.86875,0.0015,0.006833333,21.46943333,0.032666667,,7.0972,37.125,0.00015,265.47915
2016-06-05 00:00:00,3.592933333,0.2264,1.93125,0.001066667,0.0075,21.39306667,0.045633333,,9.305566667,29.875,0.00015,249.58335
2016-06-06 00:00:00,3.688933333,0.193033333,1.82485,0.001,0.0041,23.8847,0.0515,,7.819433333,36.0833,0,156.4375
2016-06-07 00:00:00,2.989866667,0.2158,1.82765,0.003766667,0.011233333,24.70973333,0.034533333,,12.9674,38.8333,0.0014,126.39585
2016-06-08 00:00:00,2.765833333,0.220833333,1.82915,0.002866667,0.008666667,21.62916667,0.032533333,,12.4722,55,0.00425,95.22915
2016-06-09 00:00:00,2.516466667,0.2014,1.8021,0.001466667,0.0029,15.8972,0.028,,5.8611,77.25,0.00025,286.9583
2016-06-10 00:00:00,2.760133333,0.194433333,1.8195,0.002466667,0.0041,16.53196667,0.035566667,,2.791666667,53.625,0.00095,171.875
2016-06-11 00:00:00,2.394066667,0.179166667,1.84375,0.0011,0.002966667,12.3139,0.027933333,,1.861133333,80.7917,0.0001,162.5208
2016-06-12 00:00:00,2.204566667,0.2014,1.85415,0.001033333,0.003166667,15.2611,0.024333333,,1.180533333,62.7917,0.00135,236.9792
2016-06-13 00:00:00,2.710133333,0.1889,1.83335,0.002,0.0046,17.80276667,0.0344,,2.013866667,42.4167,0.0003,185.77085
2016-06-14 00:00:00,2.678866667,0.193066667,1.825,0.002333333,0.004666667,15.99443333,0.033566667,,2.902766667,58.1667,0.0008,191.1875
2016-06-15 00:00:00,2.674833333,0.1911,1.8504,0.0015,0.003,15.0625,0.035166667,,1.2361,44.125,0.00015,212.94345
2016-06-16 00:00:00,2.258233333,0.181933333,1.90495,0.0029,0.005066667,13.9389,0.026,,1.8409,43,0.0011,251.3125
2016-06-17 00:00:00,2.217633333,0.161933333,1.9,0.0033,0.00415,14.97636667,0.0246,,1.669666667,53.7917,0.0018,257.9375
2016-06-18 00:00:00,2.280133333,0.1653,1.92705,0.0029,0.0044,18.58886667,0.0258,,2.291666667,39.125,0.00125,238.6875
2016-06-19 00:00:00,2.545333333,0.1486,1.9146,0.0011,0.0037,18.9028,0.031066667,,4.805533333,43.9167,0.0001,300.27085
2016-06-20 00:00:00,2.9525,0.181933333,1.94585,0.00445,0.009,21.2486,0.036733333,,6.555566667,38.5417,0.0014,189.5
2016-06-21 00:00:00,2.742766667,0.197233333,1.97085,0.0049,0.0129,18.86666667,0.031633333,,8.2222,49.875,0.0018,159.8125
2016-06-22 00:00:00,2.4738,0.193066667,1.9354,0.0038,0.00765,20.10693333,0.0286,,7.1111,53.9583,0.0016,206.7292
2016-06-23 00:00:00,2.6039,0.194433333,1.9029,0.00335,0.0072,19.35416667,0.0314,,5.819433333,58.5417,0.0012,220.5625
2016-06-24 00:00:00,2.2641,0.1861,1.92295,0.00265,0.00415,17.17916667,0.0264,,5.069466667,69.7917,0.00005,288.75
2016-06-25 00:00:00,2.085733333,0.186133333,1.92915,0.001533333,0.002966667,17.50693333,0.0207,,5.958333333,74.75,0.0001,290.4792
2016-06-26 00:00:00,2.4366,0.170833333,1.91875,0.000666667,0.002066667,21.47636667,0.0289,,3.77085,51.2917,0.00005,280.5208
2016-06-27 00:00:00,2.5226,0.202766667,1.9521,0.002933333,0.007066667,23.1625,0.028533333,,7.694466667,45.1667,0.00185,194.75
