"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-05-27","2017","05","27","","25.4","","8.9","","17.2","","0.8","","0.0","","","M","","M","0.0","","","","36","","37",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-05-28","2017","05","28","","20.2","","9.3","","14.8","","3.2","","0.0","","","M","","M","0.0","","","","3","","32",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-05-29","2017","05","29","","21.6","","7.5","","14.6","","3.4","","0.0","","","M","","M","0.0","","","","12","","32",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-05-30","2017","05","30","","25.9","","12.4","","19.2","","0.0","","1.2","","","M","","M","0.0","","","","16","","46",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-05-31","2017","05","31","","30.2","","14.9","","22.6","","0.0","","4.6","","","M","","M","2.8","","","","23","","56",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-06-01","2017","06","01","","25.0","","15.6","","20.3","","0.0","","2.3","","","M","","M","0.0","","","","34","","32",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-06-02","2017","06","02","","19.3","","11.3","","15.3","","2.7","","0.0","","","M","","M","6.9","","","","33","","89",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-06-03","2017","06","03","","24.3","","7.9","","16.1","","1.9","","0.0","","","M","","M","0.0","","","","14","","32",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-06-04","2017","06","04","","23.6","","11.7","","17.7","","0.3","","0.0","","","M","","M","0.0","","","","33","","41",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-06-05","2017","06","05","","22.5","","10.9","","16.7","","1.3","","0.0","","","M","","M","0.7","","","","32","","33",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-06-06","2017","06","06","","24.8","","8.2","","16.5","","1.5","","0.0","","","M","","M","0.0","","","","13","","39",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-06-07","2017","06","07","","27.9","","15.9","","21.9","","0.0","","3.9","","","M","","M","0.0","","","","13","","39",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-06-08","2017","06","08","","27.5","","17.0","","22.3","","0.0","","4.3","","","M","","M","0.0","","","","12","","44",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-06-09","2017","06","09","","18.6","","9.0","","13.8","","4.2","","0.0","","","M","","M","5.9","","","","28","","43",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-06-10","2017","06","10","","18.0","","9.0","","13.5","","4.5","","0.0","","","M","","M","2.8","","","","1","","33",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-06-11","2017","06","11","","15.7","","8.2","","12.0","","6.0","","0.0","","","M","","M","0.6","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-06-12","2017","06","12","","25.1","","9.4","","17.3","","0.7","","0.0","","","M","","M","0.0","","","","18","","46",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-06-13","2017","06","13","","20.2","","13.0","","16.6","","1.4","","0.0","","","M","","M","0.2","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-06-14","2017","06","14","","16.7","","12.7","","14.7","","3.3","","0.0","","","M","","M","8.9","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-06-15","2017","06","15","","20.0","","10.1","","15.1","","2.9","","0.0","","","M","","M","0.0","","","","30","","32",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-06-16","2017","06","16","","20.5","","11.7","","16.1","","1.9","","0.0","","","M","","M","1.1","","","","34","","41",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-06-17","2017","06","17","","21.0","","10.4","","15.7","","2.3","","0.0","","","M","","M","0.0","","","","30","","44",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-06-18","2017","06","18","","21.4","","11.2","","16.3","","1.7","","0.0","","","M","","M","0.0","","","","22","","52",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-06-19","2017","06","19","","22.8","","7.6","","15.2","","2.8","","0.0","","","M","","M","0.2","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-06-20","2017","06","20","","24.4","","10.6","","17.5","","0.5","","0.0","","","M","","M","7.0","","","","31","","74",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-06-21","2017","06","21","","19.1","","10.1","","14.6","","3.4","","0.0","","","M","","M","0.0","","","","30","","61",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-06-22","2017","06","22","","17.1","","8.0","","12.6","","5.4","","0.0","","","M","","M","2.0","","","","29","","52",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-06-23","2017","06","23","","21.4","","7.1","","14.3","","3.7","","0.0","","","M","","M","0.0","","","","35","","39",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-06-24","2017","06","24","","23.1","","9.4","","16.3","","1.7","","0.0","","","M","","M","0.0","","","","35","","46",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-06-25","2017","06","25","","26.0","","12.1","","19.1","","0.0","","1.1","","","M","","M","0.0","","","","16","","44",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-06-26","2017","06","26","","29.9","","13.2","","21.6","","0.0","","3.6","","","M","","M","10.1","","","","32","","85",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-06-27","2017","06","27","","19.4","","9.6","","14.5","","3.5","","0.0","","","M","","M","4.1","","","","30","","72",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-06-28","2017","06","28","","17.2","","11.4","","14.3","","3.7","","0.0","","","M","","M","3.6","","","","26","","39",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-06-29","2017","06","29","","24.1","","6.8","","15.5","","2.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-06-30","2017","06","30","","26.5","","15.5","","21.0","","0.0","","3.0","","","M","","M","0.0","","","","32","","43",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-07-01","2017","07","01","","26.7","","13.7","","20.2","","0.0","","2.2","","","M","","M","2.1","","","","23","","37",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-07-02","2017","07","02","","28.2","","12.3","","20.3","","0.0","","2.3","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-07-03","2017","07","03","","24.7","","15.0","","19.9","","0.0","","1.9","","","M","","M","0.0","","","","31","","46",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-07-04","2017","07","04","","26.4","","9.7","","18.1","","0.0","","0.1","","","M","","M","0.0","","","","20","","44",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-07-05","2017","07","05","","25.8","","13.5","","19.7","","0.0","","1.7","","","M","","M","0.0","","","","2","","32",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-07-06","2017","07","06","","27.2","","13.9","","20.6","","0.0","","2.6","","","M","","M","0.2","","","","6","","32",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-07-07","2017","07","07","","30.3","","14.4","","22.4","","0.0","","4.4","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-07-08","2017","07","08","","26.7","","16.6","","21.7","","0.0","","3.7","","","M","","M","1.2","","","","8","","56",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-07-09","2017","07","09","","30.2","","15.0","","22.6","","0.0","","4.6","","","M","","M","0.0","","","","18","","54",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-07-10","2017","07","10","","23.9","","13.9","","18.9","","0.0","","0.9","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-07-11","2017","07","11","","20.0","","13.1","","16.6","","1.4","","0.0","","","M","","M","0.8","","","","7","","32",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-07-12","2017","07","12","","22.5","","13.7","","18.1","","0.0","","0.1","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-07-13","2017","07","13","","29.1","","12.4","","20.8","","0.0","","2.8","","","M","","M","1.4","","","","32","","69",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-07-14","2017","07","14","","26.8","","12.7","","19.8","","0.0","","1.8","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-07-15","2017","07","15","","30.1","","17.4","","23.8","","0.0","","5.8","","","M","","M","0.0","","","","18","","33",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-07-16","2017","07","16","","22.1","","10.7","","16.4","","1.6","","0.0","","","M","","M","0.0","","","","32","","52",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-07-17","2017","07","17","","18.0","","10.9","","14.5","","3.5","","0.0","","","M","","M","0.6","","","","29","","52",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-07-18","2017","07","18","","22.7","","9.1","","15.9","","2.1","","0.0","","","M","","M","0.0","","","","30","","33",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-07-19","2017","07","19","","24.5","","10.7","","17.6","","0.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-07-20","2017","07","20","","25.9","","12.1","","19.0","","0.0","","1.0","","","M","","M","11.3","","","","24","","56",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-07-21","2017","07","21","","21.3","","12.3","","16.8","","1.2","","0.0","","","M","","M","0.5","","","","24","","33",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-07-22","2017","07","22","","27.1","","11.5","","19.3","","0.0","","1.3","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-07-23","2017","07","23","","24.3","","10.9","","17.6","","0.4","","0.0","","","M","","M","8.0","","","","32","","59",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-07-24","2017","07","24","","15.1","","9.7","","12.4","","5.6","","0.0","","","M","","M","17.2","","","","28","","63",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-07-25","2017","07","25","","25.6","","8.6","","17.1","","0.9","","0.0","","","M","","M","0.2","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-07-26","2017","07","26","","28.2","","11.7","","20.0","","0.0","","2.0","","","M","","M","0.0","","","","17","","32",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-07-27","2017","07","27","","30.0","","14.5","","22.3","","0.0","","4.3","","","M","","M","0.5","","","","35","","61",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-07-28","2017","07","28","","24.4","","12.4","","18.4","","0.0","","0.4","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-07-29","2017","07","29","","26.3","","14.2","","20.3","","0.0","","2.3","","","M","","M","5.1","","","","26","","32",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-07-30","2017","07","30","","23.5","","16.5","","20.0","","0.0","","2.0","","","M","","M","0.0","","","","17","","37",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-07-31","2017","07","31","","22.1","","13.6","","17.9","","0.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-08-01","2017","08","01","","17.2","","11.7","","14.5","","3.5","","0.0","","","M","","M","5.3","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-08-02","2017","08","02","","23.6","","9.0","","16.3","","1.7","","0.0","","","M","","M","0.2","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-08-03","2017","08","03","","26.0","","11.4","","18.7","","0.0","","0.7","","","M","","M","0.0","","","","30","","33",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-08-04","2017","08","04","","22.3","","13.7","","18.0","","0.0","","0.0","","","M","","M","7.1","","","","33","","37",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-08-05","2017","08","05","","19.6","","12.5","","16.1","","1.9","","0.0","","","M","","M","2.2","","","","4","","87",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-08-06","2017","08","06","","25.4","","9.8","","17.6","","0.4","","0.0","","","M","","M","0.2","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-08-07","2017","08","07","","18.9","","12.7","","15.8","","2.2","","0.0","","","M","","M","1.8","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-08-08","2017","08","08","","22.7","","10.2","","16.5","","1.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-08-09","2017","08","09","","26.2","","11.0","","18.6","","0.0","","0.6","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-08-10","2017","08","10","","26.4","","12.1","","19.3","","0.0","","1.3","","","M","","M","0.0","","","","4","","59",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-08-11","2017","08","11","","25.5","","10.6","","18.1","","0.0","","0.1","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-08-12","2017","08","12","","27.7","","14.0","","20.9","","0.0","","2.9","","","M","","M","0.0","","","","13","","46",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-08-13","2017","08","13","","28.1","","14.9","","21.5","","0.0","","3.5","","","M","","M","8.4","","","","14","","50",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-08-14","2017","08","14","","21.2","","11.8","","16.5","","1.5","","0.0","","","M","","M","0.5","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-08-15","2017","08","15","","21.9","","11.5","","16.7","","1.3","","0.0","","","M","","M","0.0","","","","29","","46",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-08-16","2017","08","16","","25.0","","11.5","","18.3","","0.0","","0.3","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-08-17","2017","08","17","","24.7","","13.9","","19.3","","0.0","","1.3","","","M","","M","0.0","","","","26","","33",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-08-18","2017","08","18","","26.3","","10.4","","18.4","","0.0","","0.4","","","M","","M","3.1","","","","32","","67",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-08-19","2017","08","19","","20.0","","9.0","","14.5","","3.5","","0.0","","","M","","M","0.0","","","","31","","50",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-08-20","2017","08","20","","19.0","","11.2","","15.1","","2.9","","0.0","","","M","","M","0.0","","","","26","","39",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-08-21","2017","08","21","","23.0","","6.5","","14.8","","3.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-08-22","2017","08","22","","26.6","","13.3","","20.0","","0.0","","2.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-08-23","2017","08","23","","28.7","","15.8","","22.3","","0.0","","4.3","","","M","","M","0.0","","","","13","","32",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-08-24","2017","08","24","","24.7","","11.1","","17.9","","0.1","","0.0","","","M","","M","2.0","","","","32","","72",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-08-25","2017","08","25","","22.2","","6.8","","14.5","","3.5","","0.0","","","M","","M","0.0","","","","25","","39",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-08-26","2017","08","26","","24.8","","7.7","","16.3","","1.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-08-27","2017","08","27","","28.9","","10.4","","19.7","","0.0","","1.7","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-08-28","2017","08","28","","25.3","","14.5","","19.9","","0.0","","1.9","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-08-29","2017","08","29","","25.9","","13.4","","19.7","","0.0","","1.7","","","M","","M","0.0","","","","13","","43",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-08-30","2017","08","30","","24.2","","14.6","","19.4","","0.0","","1.4","","","M","","M","0.0","","","","16","","33",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-08-31","2017","08","31","","24.1","","11.1","","17.6","","0.4","","0.0","","","M","","M","0.0","","","","32","","43",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-09-01","2017","09","01","","21.2","","11.2","","16.2","","1.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-09-02","2017","09","02","","25.5","","9.4","","17.5","","0.5","","0.0","","","M","","M","0.6","","","","1","","52",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-09-03","2017","09","03","","18.6","","11.0","","14.8","","3.2","","0.0","","","M","","M","0.0","","","","28","","32",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-09-04","2017","09","04","","21.3","","6.1","","13.7","","4.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-09-05","2017","09","05","","27.5","","8.1","","17.8","","0.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-09-06","2017","09","06","","29.3","","8.4","","18.9","","0.0","","0.9","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-09-07","2017","09","07","","32.2","","9.5","","20.9","","0.0","","2.9","","","M","","M","0.0","","","","15","","33",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-09-08","2017","09","08","","","M","13.9","E","","M","","M","","M","","M","","M","","M","","","35","","41",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-09-09","2017","09","09","","21.0","","12.0","","16.5","","1.5","","0.0","","","M","","M","0.2","","","","31","","41",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-09-10","2017","09","10","","20.4","","9.4","","14.9","","3.1","","0.0","","","M","","M","2.5","","","","28","","61",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-09-11","2017","09","11","","29.0","","8.1","","18.6","","0.0","","0.6","","","M","","M","0.0","","","","33","","35",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-09-12","2017","09","12","","17.4","","10.0","","13.7","","4.3","","0.0","","","M","","M","0.3","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-09-13","2017","09","13","","10.8","","7.0","","8.9","","9.1","","0.0","","","M","","M","8.4","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-09-14","2017","09","14","","12.8","","4.3","","8.6","","9.4","","0.0","","","M","","M","2.0","","","","6","","32",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-09-15","2017","09","15","","14.1","","0.9","","7.5","","10.5","","0.0","","","M","","M","0.2","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-09-16","2017","09","16","","16.0","","2.1","","9.1","","8.9","","0.0","","","M","","M","0.0","","","","17","","43",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-09-17","2017","09","17","","17.6","","3.4","","10.5","","7.5","","0.0","","","M","","M","0.0","","","","15","","41",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-09-18","2017","09","18","","16.8","","6.3","","11.6","","6.4","","0.0","","","M","","M","0.0","","","","16","","41",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-09-19","2017","09","19","","8.0","","1.6","","4.8","","13.2","","0.0","","","M","","M","14.8","","","","25","","48",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-09-20","2017","09","20","","7.1","","3.6","","5.4","","12.6","","0.0","","","M","","M","3.0","","","","33","","33",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-09-21","2017","09","21","","5.3","","2.5","","3.9","","14.1","","0.0","","","M","","M","12.6","","","","35","","35",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-09-22","2017","09","22","","6.6","","3.2","","4.9","","13.1","","0.0","","","M","","M","0.4","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-09-23","2017","09","23","","13.8","","4.4","","9.1","","8.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-09-24","2017","09","24","","17.4","","5.4","","11.4","","6.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-09-25","2017","09","25","","20.6","","9.1","","14.9","","3.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-09-26","2017","09","26","","20.9","","10.7","","15.8","","2.2","","0.0","","","M","","M","0.0","","","","30","","35",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-09-27","2017","09","27","","22.4","","11.5","","17.0","","1.0","","0.0","","","M","","M","0.0","","","","30","","37",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-09-28","2017","09","28","","24.4","","7.9","","16.2","","1.8","","0.0","","","M","","M","0.0","","","","15","","44",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-09-29","2017","09","29","","","M","11.4","E","","M","","M","","M","","M","","M","","M","","","15","","44",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-09-30","2017","09","30","","18.0","","6.7","","12.4","","5.6","","0.0","","","M","","M","0.0","","","","35","","37",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-10-01","2017","10","01","","11.3","","1.2","","6.3","","11.7","","0.0","","","M","","M","4.2","","","","34","","56",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-10-02","2017","10","02","","4.4","","-0.6","","1.9","","16.1","","0.0","","","M","","M","5.6","","","","34","","61",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-10-03","2017","10","03","","10.6","","-4.4","","3.1","","14.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-10-04","2017","10","04","","17.0","","-0.6","","8.2","","9.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-10-05","2017","10","05","","21.4","","2.8","","12.1","","5.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-10-06","2017","10","06","","16.5","","4.2","","10.4","","7.6","","0.0","","","M","","M","0.0","","","","31","","52",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-10-07","2017","10","07","","9.7","","4.9","","7.3","","10.7","","0.0","","","M","","M","0.0","","","","31","","69",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-10-08","2017","10","08","","6.6","","-1.7","","2.5","","15.5","","0.0","","","M","","M","0.3","","","","32","","48",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-10-09","2017","10","09","","15.7","","-1.2","","7.3","","10.7","","0.0","","","M","","M","0.0","","","","28","","41",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-10-10","2017","10","10","","8.8","","1.9","","5.4","","12.6","","0.0","","","M","","M","0.5","","","","6","","37",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-10-11","2017","10","11","","4.2","","-0.6","","1.8","","16.2","","0.0","","","M","","M","0.0","","","","32","","33",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-10-12","2017","10","12","","4.7","","-3.9","","0.4","","17.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-10-13","2017","10","13","","4.2","","-6.0","","-0.9","","18.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-10-14","2017","10","14","","6.3","","-4.1","","1.1","","16.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-10-15","2017","10","15","","18.1","","-1.5","","8.3","","9.7","","0.0","","","M","","M","0.0","","","","21","","35",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-10-16","2017","10","16","","15.3","","2.3","","8.8","","9.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-10-17","2017","10","17","","19.8","","2.8","","11.3","","6.7","","0.0","","","M","","M","0.8","","","","31","","80",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-10-18","2017","10","18","","8.1","","0.8","","4.5","","13.5","","0.0","","","M","","M","0.0","","","","30","","50",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-10-19","2017","10","19","","15.5","","1.0","","8.3","","9.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-10-20","2017","10","20","","11.5","","0.8","","6.2","","11.8","","0.0","","","M","","M","0.0","","","","33","","33",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-10-21","2017","10","21","","11.2","","-2.2","","4.5","","13.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-10-22","2017","10","22","","12.1","","-0.4","","5.9","","12.1","","0.0","","","M","","M","0.0","","","","34","","43",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-10-23","2017","10","23","","13.1","","3.7","","8.4","","9.6","","0.0","","","M","","M","0.0","","","","30","","46",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-10-24","2017","10","24","","18.5","","5.4","","12.0","","6.0","","0.0","","","M","","M","0.0","","","","32","","52",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-10-25","2017","10","25","","8.4","","-0.9","","3.8","","14.2","","0.0","","","M","","M","0.0","","","","31","","59",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2017-10-26","2017","10","26","","7.2","","-2.6","","2.3","","15.7","","0.0","","","M","","M","0.0","","","","19","","35",""
